time,open,high,low,close,Volume
2026-02-06T09:32:00-08:00,25082.25,25098,25081.25,25095.5,3309
2026-02-06T09:33:00-08:00,25094.5,25095.25,25085,25092,2737
2026-02-06T09:34:00-08:00,25092.75,25096,25084.5,25087.75,1943
2026-02-06T09:35:00-08:00,25088.25,25088.25,25060.75,25061.5,3458
2026-02-06T09:36:00-08:00,25061.25,25067.25,25050.5,25054,3650
2026-02-06T09:37:00-08:00,25053.5,25063,25045.75,25052.25,3571
2026-02-06T09:38:00-08:00,25052.25,25054.25,25041.75,25041.75,2185
2026-02-06T09:39:00-08:00,25041.5,25049.5,25036.5,25046,2209
2026-02-06T09:40:00-08:00,25046.25,25057.5,25043,25052.25,2784
2026-02-06T09:41:00-08:00,25052.25,25072.75,25052.25,25071,2883
2026-02-06T09:42:00-08:00,25071.25,25073,25065.5,25065.75,1439
2026-02-06T09:43:00-08:00,25065.5,25072.75,25056,25071.25,2395
2026-02-06T09:44:00-08:00,25070.75,25072.5,25066,25071.25,1143
2026-02-06T09:45:00-08:00,25071.5,25083,25071.25,25077.25,2410
2026-02-06T09:46:00-08:00,25077.75,25087,25076,25080.75,1650
2026-02-06T09:47:00-08:00,25080.75,25084.25,25078,25081,1010
2026-02-06T09:48:00-08:00,25081,25089.5,25078.75,25088.25,1569
2026-02-06T09:49:00-08:00,25088.25,25091.5,25078.25,25086.25,2583
2026-02-06T09:50:00-08:00,25085.75,25089.5,25079,25079.25,1682
2026-02-06T09:51:00-08:00,25079.75,25101.75,25072,25101,3803
2026-02-06T09:52:00-08:00,25101.25,25109,25091.25,25094,3957
2026-02-06T09:53:00-08:00,25093.75,25097.75,25087.5,25093,1867
2026-02-06T09:54:00-08:00,25093,25099.5,25084.5,25086,2385
2026-02-06T09:55:00-08:00,25086.25,25091,25082.25,25083.5,1914
2026-02-06T09:56:00-08:00,25084,25097,25084,25094,1517
2026-02-06T09:57:00-08:00,25093.5,25100.75,25090.5,25092.25,1463
2026-02-06T09:58:00-08:00,25092.25,25101.5,25091.75,25097.5,1200
2026-02-06T09:59:00-08:00,25097.75,25101.25,25090.75,25092.25,1143
2026-02-06T10:00:00-08:00,25092.25,25110.5,25092,25105.25,2744
2026-02-06T10:01:00-08:00,25105.25,25105.5,25099,25103.5,1313
2026-02-06T10:02:00-08:00,25103.5,25114,25101.5,25105,2073
2026-02-06T10:03:00-08:00,25105.25,25115.25,25103.5,25112.5,1441
2026-02-06T10:04:00-08:00,25111.75,25122.5,25111.25,25120,2421
2026-02-06T10:05:00-08:00,25120,25121.5,25114.5,25119,1583
2026-02-06T10:06:00-08:00,25119,25123.75,25116.25,25118,1796
2026-02-06T10:07:00-08:00,25117.75,25117.75,25107.75,25111.75,2429
2026-02-06T10:08:00-08:00,25112,25114,25095,25096.5,2789
2026-02-06T10:09:00-08:00,25095.75,25103,25092,25100,1852
2026-02-06T10:10:00-08:00,25100,25106.5,25094.25,25094.75,2248
2026-02-06T10:11:00-08:00,25094.5,25097.75,25091.75,25097,1387
2026-02-06T10:12:00-08:00,25097,25113,25096.5,25106,2377
2026-02-06T10:13:00-08:00,25105.75,25107.25,25093.5,25096.5,1629
2026-02-06T10:14:00-08:00,25096.75,25102.25,25094.75,25097.25,1016
2026-02-06T10:15:00-08:00,25097.25,25100,25086,25088.75,1873
2026-02-06T10:16:00-08:00,25089,25092.25,25080,25090.5,2670
2026-02-06T10:17:00-08:00,25090.25,25100,25089.5,25099.5,1747
2026-02-06T10:18:00-08:00,25099.5,25106.5,25097.75,25103,2098
2026-02-06T10:19:00-08:00,25103,25109.75,25101.25,25107.75,1323
2026-02-06T10:20:00-08:00,25107.75,25109.5,25099.5,25107.75,1431
2026-02-06T10:21:00-08:00,25107.75,25119,25101,25102,3566
2026-02-06T10:22:00-08:00,25102.25,25106.75,25100.25,25101.75,1569
2026-02-06T10:23:00-08:00,25101.75,25105.5,25094,25100.75,2065
2026-02-06T10:24:00-08:00,25099.75,25101.25,25092.5,25094.25,1228
2026-02-06T10:25:00-08:00,25093.75,25096.25,25085.5,25088.5,1949
2026-02-06T10:26:00-08:00,25088.25,25092,25083.75,25086.75,1892
2026-02-06T10:27:00-08:00,25086.25,25089,25080.75,25083.25,1285
2026-02-06T10:28:00-08:00,25083.25,25085,25073.75,25077.75,2794
2026-02-06T10:29:00-08:00,25078,25093,25076.25,25089.5,2227
2026-02-06T10:30:00-08:00,25089.75,25098,25087.25,25090,2614
2026-02-06T10:31:00-08:00,25089.75,25096,25085.25,25095.25,1524
2026-02-06T10:32:00-08:00,25095.5,25096.5,25090.25,25092.5,1008
2026-02-06T10:33:00-08:00,25093,25098.5,25089.5,25090,1088
2026-02-06T10:34:00-08:00,25090.5,25092,25080.25,25082.25,1827
2026-02-06T10:35:00-08:00,25082.5,25094,25081.75,25091,1241
2026-02-06T10:36:00-08:00,25091,25093.5,25087.5,25089,883
2026-02-06T10:37:00-08:00,25089,25095.25,25082.75,25090.25,1455
2026-02-06T10:38:00-08:00,25090.25,25103,25085.5,25097,2235
2026-02-06T10:39:00-08:00,25097.75,25100.75,25095.5,25099,1042
2026-02-06T10:40:00-08:00,25099.5,25107,25095.25,25103.75,1765
2026-02-06T10:41:00-08:00,25104,25105,25093,25094.75,1516
2026-02-06T10:42:00-08:00,25094.5,25101,25094.5,25099.25,759
2026-02-06T10:43:00-08:00,25099.25,25105,25097.25,25099.5,911
2026-02-06T10:44:00-08:00,25099.25,25099.75,25091,25095.5,1028
2026-02-06T10:45:00-08:00,25096,25107.75,25093.75,25100,2133
2026-02-06T10:47:00-08:00,25097.75,25105.5,25097.75,25102.75,857
2026-02-06T10:48:00-08:00,25102.5,25106.5,25100.75,25102.75,845
2026-02-06T10:49:00-08:00,25102.25,25104.5,25099.5,25103,740
2026-02-06T10:50:00-08:00,25103,25110.5,25102.75,25104.75,1359
2026-02-06T10:51:00-08:00,25105,25106.5,25097.5,25099.5,1026
2026-02-06T10:52:00-08:00,25100,25105.25,25094.5,25103.25,1270
2026-02-06T10:53:00-08:00,25103.5,25103.75,25096.75,25097.5,716
2026-02-06T10:54:00-08:00,25097.5,25101.75,25095.25,25098.25,947
2026-02-06T10:55:00-08:00,25097.75,25100.75,25095.5,25096.5,658
2026-02-06T10:56:00-08:00,25096.25,25098,25093.25,25095,902
2026-02-06T10:57:00-08:00,25094.75,25098,25090,25095.5,1389
2026-02-06T10:58:00-08:00,25095.25,25097.25,25085,25087,1331
2026-02-06T10:59:00-08:00,25087.5,25087.75,25081.75,25084.25,1562
2026-02-06T11:00:00-08:00,25084.25,25092.25,25079.5,25081,2156
2026-02-06T11:01:00-08:00,25081.5,25091.5,25081,25090.5,1080
2026-02-06T11:02:00-08:00,25090.25,25099.25,25089.75,25096.25,1836
2026-02-06T11:03:00-08:00,25096,25097.5,25092,25094,718
2026-02-06T11:04:00-08:00,25094.5,25099.75,25091.5,25096,885
2026-02-06T11:05:00-08:00,25096.5,25102,25088.75,25089,1646
2026-02-06T11:06:00-08:00,25090,25094.25,25086.75,25091.25,1201
2026-02-06T11:07:00-08:00,25092,25095.5,25089.25,25094.5,655
2026-02-06T11:08:00-08:00,25094.25,25099.5,25090.75,25092.5,981
2026-02-06T11:09:00-08:00,25092.5,25094.5,25085.75,25091,1095
2026-02-06T11:10:00-08:00,25090.75,25094.25,25089.5,25091.25,677
2026-02-06T11:11:00-08:00,25092,25095.25,25089.75,25091.5,403
2026-02-06T11:12:00-08:00,25091,25091.75,25078,25078.75,1460
2026-02-06T11:13:00-08:00,25079.25,25082.75,25076.75,25080.25,1332
2026-02-06T11:14:00-08:00,25080,25082,25074.5,25075.5,1220
2026-02-06T11:15:00-08:00,25075.5,25084,25075.5,25079.5,1346
2026-02-06T11:16:00-08:00,25079.5,25080,25069.5,25070.25,1912
2026-02-06T11:17:00-08:00,25070,25075.25,25065,25069,2268
2026-02-06T11:18:00-08:00,25069.5,25078,25068,25072.25,1513
2026-02-06T11:19:00-08:00,25072.25,25081,25067.25,25075,1249
2026-02-06T11:20:00-08:00,25074.75,25083.5,25073.75,25075.5,1317
2026-02-06T11:21:00-08:00,25074.75,25077.5,25073.5,25076.25,627
2026-02-06T11:22:00-08:00,25076.5,25095.75,25075.75,25094.75,2844
2026-02-06T11:23:00-08:00,25095,25104.5,25090.75,25100.5,2551
2026-02-06T11:24:00-08:00,25100.25,25102.75,25096.25,25100,1168
2026-02-06T11:25:00-08:00,25101,25105,25097.5,25101.75,1441
2026-02-06T11:26:00-08:00,25101.75,25104.75,25098.75,25102.25,1035
2026-02-06T11:27:00-08:00,25102.75,25104.25,25093.5,25095.75,1149
2026-02-06T11:28:00-08:00,25095.75,25101.75,25095.25,25099.25,797
2026-02-06T11:29:00-08:00,25099.25,25107.75,25098.75,25105,1498
2026-02-06T11:30:00-08:00,25105.25,25108.75,25092.25,25102.75,2535
2026-02-06T11:31:00-08:00,25102.5,25105.5,25099.25,25102,879
2026-02-06T11:32:00-08:00,25101,25106,25099.25,25105.5,620
2026-02-06T11:33:00-08:00,25105.5,25108.25,25099.5,25100.75,790
2026-02-06T11:34:00-08:00,25100.5,25101,25094.75,25095.25,1090
2026-02-06T11:35:00-08:00,25095.25,25099.25,25092.5,25096.5,1260
2026-02-06T11:36:00-08:00,25096,25099.5,25093,25099.5,840
2026-02-06T11:37:00-08:00,25099.5,25100,25090,25093.5,1001
2026-02-06T11:38:00-08:00,25093.75,25101.5,25092.5,25095.75,908
2026-02-06T11:39:00-08:00,25095.5,25096.25,25092,25093,713
2026-02-06T11:40:00-08:00,25092.75,25093,25085.5,25086.75,1994
2026-02-06T11:41:00-08:00,25086.5,25088,25079,25081.25,1757
2026-02-06T11:42:00-08:00,25081,25083.5,25075,25079.75,1749
2026-02-06T11:43:00-08:00,25080.25,25083.5,25078.25,25078.5,1114
2026-02-06T11:44:00-08:00,25078.25,25080.25,25074.75,25076.5,892
2026-02-06T11:45:00-08:00,25076.5,25087.25,25074.5,25084.5,1666
2026-02-06T11:46:00-08:00,25084.25,25093,25082.25,25091.25,1331
2026-02-06T11:47:00-08:00,25091.5,25098.75,25088,25098.25,1313
2026-02-06T11:48:00-08:00,25098.5,25105.5,25092,25105,1871
2026-02-06T11:49:00-08:00,25104.75,25106,25098.5,25099.75,1413
2026-02-06T11:50:00-08:00,25098.75,25100.75,25089.25,25097.75,1703
2026-02-06T11:51:00-08:00,25097.5,25098.25,25095,25096.25,395
2026-02-06T11:52:00-08:00,25096.25,25099,25092.75,25097.75,593
2026-02-06T11:53:00-08:00,25097.75,25097.75,25091,25093.5,856
2026-02-06T11:54:00-08:00,25093.75,25095.25,25089.5,25091.25,543
2026-02-06T11:55:00-08:00,25091.5,25093.75,25081.75,25082.5,1433
2026-02-06T11:56:00-08:00,25082.75,25083.5,25078.25,25079.75,1458
2026-02-06T11:57:00-08:00,25079.75,25087,25071.75,25074.25,1991
2026-02-06T11:58:00-08:00,25074,25077.25,25070.5,25076.25,1264
2026-02-06T11:59:00-08:00,25076,25076,25069.25,25069.75,1281
2026-02-06T12:00:00-08:00,25070.5,25070.5,25055.75,25064.75,4512
2026-02-06T12:01:00-08:00,25065,25074.5,25063.25,25074.25,1863
2026-02-06T12:02:00-08:00,25074.25,25080.25,25071.75,25080,1472
2026-02-06T12:03:00-08:00,25079.75,25086,25078.25,25083.5,1851
2026-02-06T12:04:00-08:00,25084,25086.5,25082.5,25084.25,964
2026-02-06T12:05:00-08:00,25084.25,25100,25083.25,25099.25,2531
2026-02-06T12:06:00-08:00,25099.75,25101.75,25094.75,25095.75,1661
2026-02-06T12:07:00-08:00,25095.75,25099.5,25093.75,25095,1117
2026-02-06T12:08:00-08:00,25095.5,25098,25093.5,25096,802
2026-02-06T12:09:00-08:00,25096,25104.25,25095.75,25097.75,1423
2026-02-06T12:10:00-08:00,25097.75,25098,25092,25097.25,1394
2026-02-06T12:11:00-08:00,25097.75,25101.5,25091.25,25094,1306
2026-02-06T12:12:00-08:00,25093.75,25098.25,25092.25,25094.25,778
2026-02-06T12:13:00-08:00,25094.25,25098.75,25092.5,25097.5,647
2026-02-06T12:14:00-08:00,25097.75,25099.75,25096.25,25096.5,687
2026-02-06T12:15:00-08:00,25097,25105,25096.25,25103.5,1444
2026-02-06T12:16:00-08:00,25103.5,25105,25098.5,25099,1017
2026-02-06T12:17:00-08:00,25099,25104,25097.5,25100.5,919
2026-02-06T12:18:00-08:00,25100.25,25118.5,25100,25117.5,2697
2026-02-06T12:19:00-08:00,25117,25117.75,25110,25116,1857
2026-02-06T12:20:00-08:00,25116.25,25128,25113.75,25120.75,4048
2026-02-06T12:21:00-08:00,25120.5,25120.75,25110.75,25114.75,2577
2026-02-06T12:22:00-08:00,25115,25119.25,25111.25,25116.75,1275
2026-02-06T12:23:00-08:00,25116.25,25124.75,25114.5,25121,1419
2026-02-06T12:24:00-08:00,25121,25122.5,25115.75,25117.25,1196
2026-02-06T12:25:00-08:00,25117,25121.25,25112.5,25113.25,1326
2026-02-06T12:26:00-08:00,25113.25,25117,25109.25,25115.75,1632
2026-02-06T12:27:00-08:00,25115.25,25118.75,25113.75,25117.5,838
2026-02-06T12:28:00-08:00,25118,25122.25,25115,25115.25,1159
2026-02-06T12:29:00-08:00,25115,25116,25107.75,25110.75,1303
2026-02-06T12:30:00-08:00,25109.75,25109.75,25100.75,25107.75,2658
2026-02-06T12:31:00-08:00,25107.5,25117.5,25106,25110,1840
2026-02-06T12:32:00-08:00,25110,25114,25106.75,25110,1111
2026-02-06T12:33:00-08:00,25110.25,25111,25103.75,25104.75,1085
2026-02-06T12:34:00-08:00,25105.5,25110,25102.75,25104,967
2026-02-06T12:35:00-08:00,25104,25106,25100,25105.5,1513
2026-02-06T12:36:00-08:00,25105.25,25106,25099.25,25101.5,889
2026-02-06T12:37:00-08:00,25102,25108.5,25101.75,25108,997
2026-02-06T12:38:00-08:00,25108,25118.5,25107.75,25117.5,1706
2026-02-06T12:39:00-08:00,25117.25,25119.5,25113.75,25118.5,1218
2026-02-06T12:40:00-08:00,25118.5,25133,25117.5,25125.75,3486
2026-02-06T12:41:00-08:00,25125.5,25132,25124.75,25130.25,2004
2026-02-06T12:42:00-08:00,25130.25,25150.5,25130.25,25142,4627
2026-02-06T12:43:00-08:00,25141.75,25142.75,25135.25,25139,1955
2026-02-06T12:44:00-08:00,25138.75,25150,25138.25,25149.25,1591
2026-02-06T12:45:00-08:00,25150,25158,25147,25154.75,3380
2026-02-06T12:46:00-08:00,25154.75,25167.75,25150.5,25163.75,2986
2026-02-06T12:47:00-08:00,25164,25167.5,25159.25,25166.75,2227
2026-02-06T12:48:00-08:00,25166.75,25169,25157,25158.25,2386
2026-02-06T12:49:00-08:00,25158.25,25164.75,25153.5,25163.5,2117
2026-02-06T12:50:00-08:00,25163.75,25191.25,25158.5,25189.5,7360
2026-02-06T12:51:00-08:00,25189.5,25219.75,25187.5,25216.5,5941
2026-02-06T12:52:00-08:00,25216.75,25221.5,25203.25,25205.5,5274
2026-02-06T12:53:00-08:00,25205.75,25214.75,25197.5,25212.75,4381
2026-02-06T12:54:00-08:00,25211.75,25213.75,25198.75,25203.75,5423
2026-02-06T12:55:00-08:00,25203.25,25204.5,25176,25181.5,8183
2026-02-06T12:56:00-08:00,25182,25187.75,25177.75,25181.75,2783
2026-02-06T12:57:00-08:00,25181.75,25191.5,25173,25184.75,3002
2026-02-06T12:58:00-08:00,25185,25188.5,25177.5,25177.75,2388
2026-02-06T12:59:00-08:00,25177.75,25189.5,25143.25,25147,11782
2026-02-06T13:00:00-08:00,25146.75,25160,25128.75,25133,6442
2026-02-06T13:01:00-08:00,25132.5,25164.5,25131.75,25153.5,3997
2026-02-06T13:02:00-08:00,25153.25,25158.25,25137.5,25138.5,1927
2026-02-06T13:03:00-08:00,25138.75,25143.75,25134.5,25134.75,1442
2026-02-06T13:04:00-08:00,25135,25143.25,25130.5,25139.75,1792
2026-02-06T13:05:00-08:00,25139.25,25145.5,25136.75,25144.5,1101
2026-02-06T13:06:00-08:00,25144.75,25153.75,25142.5,25147,1353
2026-02-06T13:07:00-08:00,25146.5,25147.5,25139.25,25140.25,932
2026-02-06T13:08:00-08:00,25139.75,25141.75,25132.25,25135.75,959
2026-02-06T13:09:00-08:00,25135.75,25136.5,25129.75,25131.75,848
2026-02-06T13:10:00-08:00,25131.5,25134.25,25126,25133.25,1080
2026-02-06T13:11:00-08:00,25133.75,25135,25126.25,25128.75,810
2026-02-06T13:12:00-08:00,25128.5,25131.75,25125,25128.5,735
2026-02-06T13:13:00-08:00,25128.75,25133.75,25122.5,25124.75,933
2026-02-06T13:14:00-08:00,25124.75,25134.5,25122.75,25128,865
2026-02-06T13:15:00-08:00,25128.5,25128.5,25120.25,25121,726
2026-02-06T13:16:00-08:00,25121,25122.25,25115.5,25120.25,739
2026-02-06T13:17:00-08:00,25120.25,25128.25,25117.75,25128.25,692
2026-02-06T13:18:00-08:00,25128,25135,25127.5,25132.75,700
2026-02-06T13:19:00-08:00,25132.25,25133.75,25127,25128.5,593
2026-02-06T13:20:00-08:00,25128.5,25134.25,25128,25131.5,296
2026-02-06T13:21:00-08:00,25131.5,25131.75,25127.5,25128.5,329
2026-02-06T13:22:00-08:00,25128,25129.25,25120,25120.25,711
2026-02-06T13:23:00-08:00,25121,25123.25,25115.5,25120.5,577
2026-02-06T13:24:00-08:00,25120.25,25120.25,25111,25115,723
2026-02-06T13:25:00-08:00,25115.25,25120,25114,25114,418
2026-02-06T13:26:00-08:00,25114,25116.25,25113,25113.5,361
2026-02-06T13:27:00-08:00,25114.75,25116,25109.75,25113,357
2026-02-06T13:28:00-08:00,25113,25114.5,25108.5,25114.25,448
2026-02-06T13:29:00-08:00,25114.25,25115.75,25110.25,25111,345
2026-02-06T13:30:00-08:00,25111,25113,25107.75,25111.25,399
2026-02-06T13:31:00-08:00,25111.25,25111.25,25104,25106.75,460
2026-02-06T13:32:00-08:00,25106.5,25108.5,25102,25104.25,540
2026-02-06T13:33:00-08:00,25103.75,25110.25,25103.25,25108.75,402
2026-02-06T13:34:00-08:00,25109.25,25109.75,25106.25,25108.75,268
2026-02-06T13:35:00-08:00,25108.25,25114.25,25108,25110.75,547
2026-02-06T13:36:00-08:00,25110.25,25113,25107.25,25111.75,408
2026-02-06T13:37:00-08:00,25112.25,25113.5,25109.25,25111.25,368
2026-02-06T13:38:00-08:00,25111.5,25112.25,25106.5,25108.5,359
2026-02-06T13:39:00-08:00,25108.75,25110.25,25104.25,25104.75,372
2026-02-06T13:40:00-08:00,25104.75,25111.25,25103.5,25110.25,296
2026-02-06T13:41:00-08:00,25110,25112.75,25107.25,25107.5,247
2026-02-06T13:42:00-08:00,25108.25,25108.75,25104.5,25106.5,243
2026-02-06T13:43:00-08:00,25106.5,25106.75,25100.25,25100.5,499
2026-02-06T13:44:00-08:00,25100.75,25111,25097.5,25110,995
2026-02-06T13:45:00-08:00,25109.75,25109.75,25102,25103.25,370
2026-02-06T13:46:00-08:00,25103,25107.25,25100.75,25103.5,243
2026-02-06T13:47:00-08:00,25103.5,25106.25,25100,25102.75,367
2026-02-06T13:48:00-08:00,25102.5,25104.5,25100.5,25103.75,245
2026-02-06T13:49:00-08:00,25103.25,25103.25,25096.75,25097.5,314
2026-02-06T13:50:00-08:00,25097.5,25098.5,25090,25090.25,596
2026-02-06T13:51:00-08:00,25090.25,25095.5,25089.25,25093.75,269
2026-02-06T13:52:00-08:00,25094,25098,25093,25094.5,227
2026-02-06T13:53:00-08:00,25095.5,25102,25095.25,25100.5,323
2026-02-06T13:54:00-08:00,25100,25103.75,25096.5,25098,454
2026-02-06T13:55:00-08:00,25096.75,25101,25092.5,25099.75,525
2026-02-06T13:56:00-08:00,25099.5,25111.75,25096.5,25105.5,562
2026-02-06T13:57:00-08:00,25105.75,25108.25,25098,25099.25,496
2026-02-06T13:58:00-08:00,25099.5,25104.5,25099.5,25103,320
2026-02-06T13:59:00-08:00,25102.75,25110,25099.5,25107.75,607
2026-02-08T15:00:00-08:00,25150.25,25214.75,25148,25182,2500
2026-02-08T15:01:00-08:00,25182,25204.5,25177,25204.5,1912
2026-02-08T15:02:00-08:00,25204.5,25228,25199,25226.25,2298
2026-02-08T15:03:00-08:00,25226.25,25231,25212.75,25228,1262
2026-02-08T15:04:00-08:00,25229.25,25246.25,25227,25242.25,1514
2026-02-08T15:05:00-08:00,25241,25257.5,25240.25,25252,1503
2026-02-08T15:06:00-08:00,25253.25,25254,25229.75,25236.5,1587
2026-02-08T15:07:00-08:00,25236.75,25252.75,25231.75,25246.75,1077
2026-02-08T15:08:00-08:00,25246.5,25249,25238.75,25249,620
2026-02-08T15:09:00-08:00,25247.75,25248.75,25237.5,25242.5,430
2026-02-08T15:10:00-08:00,25241.75,25247.25,25232.25,25236.5,802
2026-02-08T15:11:00-08:00,25236,25243,25232.5,25243,586
2026-02-08T15:12:00-08:00,25242,25245,25235.25,25240.25,564
2026-02-08T15:13:00-08:00,25240.25,25243.5,25236.75,25238.25,273
2026-02-08T15:14:00-08:00,25237.75,25250,25236.75,25245.5,982
2026-02-08T15:15:00-08:00,25245.5,25248.5,25237.25,25245.5,638
2026-02-08T15:16:00-08:00,25246.25,25255.25,25244.75,25248,980
2026-02-08T15:17:00-08:00,25248.25,25257.25,25245.5,25255.5,725
2026-02-08T15:18:00-08:00,25255.5,25264.75,25251.75,25258.5,1292
2026-02-08T15:19:00-08:00,25258.25,25260.25,25245,25255.75,890
2026-02-08T15:20:00-08:00,25254.75,25257,25249,25254.25,800
2026-02-08T15:21:00-08:00,25254.25,25254.75,25247.25,25250.5,391
2026-02-08T15:22:00-08:00,25250.75,25255,25248.25,25254.5,333
2026-02-08T15:23:00-08:00,25253.75,25254.25,25248.5,25253.75,284
2026-02-08T15:24:00-08:00,25253.75,25256,25246.5,25255.5,326
2026-02-08T15:25:00-08:00,25255,25265.5,25254.5,25256.75,792
2026-02-08T15:26:00-08:00,25256,25257.25,25241.5,25243.5,670
2026-02-08T15:27:00-08:00,25243.25,25251.25,25242.75,25245,365
2026-02-08T15:28:00-08:00,25245.5,25245.75,25235,25240.25,792
2026-02-08T15:29:00-08:00,25239,25239.75,25234,25235,491
2026-02-08T15:30:00-08:00,25235.25,25251,25234,25245.75,784
2026-02-08T15:31:00-08:00,25245.75,25247,25232.25,25232.75,704
2026-02-08T15:32:00-08:00,25232.5,25235.75,25223.5,25229.25,1265
2026-02-08T15:33:00-08:00,25229,25247.5,25225.75,25241.75,793
2026-02-08T15:34:00-08:00,25241.75,25247.75,25239,25246.5,490
2026-02-08T15:35:00-08:00,25246.75,25270.25,25246.25,25264.5,1733
2026-02-08T15:36:00-08:00,25265.25,25268.75,25258.25,25265,805
2026-02-08T15:37:00-08:00,25263.75,25280,25261.5,25265.75,1204
2026-02-08T15:38:00-08:00,25266,25274.25,25263.25,25266.25,832
2026-02-08T15:39:00-08:00,25266.75,25272.75,25266,25271.75,318
2026-02-08T15:40:00-08:00,25271.5,25274,25255,25258,779
2026-02-08T15:41:00-08:00,25259,25270.25,25259,25265,356
2026-02-08T15:42:00-08:00,25264.25,25271.75,25260.75,25269,249
2026-02-08T15:43:00-08:00,25269.5,25272,25265.25,25265.25,244
2026-02-08T15:44:00-08:00,25266,25276.5,25262.5,25274,472
2026-02-08T15:45:00-08:00,25274.5,25280,25269,25273,1618
2026-02-08T15:46:00-08:00,25272.5,25284.5,25272.5,25283.25,1146
2026-02-08T15:47:00-08:00,25283.75,25290.75,25280.5,25281.25,1355
2026-02-08T15:48:00-08:00,25280.75,25286.25,25274.75,25275.5,660
2026-02-08T15:49:00-08:00,25275.5,25287.5,25274.75,25286,545
2026-02-08T15:50:00-08:00,25286.75,25294.75,25285.25,25285.25,923
2026-02-08T15:51:00-08:00,25285.75,25295,25281.5,25283.25,613
2026-02-08T15:52:00-08:00,25283.25,25283.5,25273.5,25279,564
2026-02-08T15:53:00-08:00,25279,25282.25,25275.5,25279.25,267
2026-02-08T15:54:00-08:00,25279.25,25286.5,25274.25,25280.75,494
2026-02-08T15:55:00-08:00,25280.25,25288,25278.5,25282.75,422
2026-02-08T15:56:00-08:00,25283,25287.25,25267.5,25268.25,588
2026-02-08T15:57:00-08:00,25268.25,25278.5,25267.25,25273.5,496
2026-02-08T15:58:00-08:00,25273.25,25273.25,25262.25,25268.75,626
2026-02-08T15:59:00-08:00,25269,25279,25268,25275.75,590
2026-02-08T16:00:00-08:00,25275.25,25306.25,25269.25,25297.75,2916
2026-02-08T16:01:00-08:00,25297,25305.25,25291.25,25301.25,1189
2026-02-08T16:02:00-08:00,25302.25,25310.5,25297.25,25307.75,1031
2026-02-08T16:03:00-08:00,25307.25,25313.5,25297,25313.5,715
2026-02-08T16:04:00-08:00,25313,25329.25,25311,25327.5,1679
2026-02-08T16:05:00-08:00,25327.75,25329.5,25318,25321.75,1144
2026-02-08T16:06:00-08:00,25321.25,25328.25,25312.75,25327.75,845
2026-02-08T16:07:00-08:00,25328.25,25333,25318,25319.25,844
2026-02-08T16:08:00-08:00,25319,25329.75,25315.5,25317.5,596
2026-02-08T16:09:00-08:00,25318,25334,25313.75,25330.25,713
2026-02-08T16:10:00-08:00,25330.25,25335,25322.75,25323,986
2026-02-08T16:11:00-08:00,25322.25,25325.25,25307,25314.25,1186
2026-02-08T16:12:00-08:00,25314.75,25319.75,25298,25313.25,1329
2026-02-08T16:13:00-08:00,25313,25329,25312.5,25326.25,858
2026-02-08T16:14:00-08:00,25327.25,25331.5,25321.25,25330,722
2026-02-08T16:15:00-08:00,25330,25331.75,25314.5,25318.75,814
2026-02-08T16:16:00-08:00,25319.5,25324.25,25311,25312.25,616
2026-02-08T16:17:00-08:00,25313.25,25316.5,25300.5,25305.25,815
2026-02-08T16:18:00-08:00,25305.5,25314.5,25301.75,25306.75,498
2026-02-08T16:19:00-08:00,25307,25323.5,25307,25321,519
2026-02-08T16:20:00-08:00,25321.5,25342.25,25321.5,25339.75,1322
2026-02-08T16:21:00-08:00,25339.5,25346.75,25335.75,25341.75,935
2026-02-08T16:22:00-08:00,25341.25,25347,25335,25337,518
2026-02-08T16:23:00-08:00,25337.75,25340.25,25326.5,25329.5,489
2026-02-08T16:24:00-08:00,25329,25329,25313,25314.25,679
2026-02-08T16:25:00-08:00,25314.5,25320.5,25304,25311.75,804
2026-02-08T16:26:00-08:00,25311.25,25315.5,25301,25307,724
2026-02-08T16:27:00-08:00,25306.75,25308,25293.75,25307,891
2026-02-08T16:28:00-08:00,25308,25312.75,25296.5,25302.25,550
2026-02-08T16:29:00-08:00,25303.25,25303.25,25293.25,25294.75,502
2026-02-08T16:30:00-08:00,25294.5,25309.5,25294,25308.75,621
2026-02-08T16:31:00-08:00,25307.25,25308.5,25288.75,25305.75,926
2026-02-08T16:32:00-08:00,25306.25,25307.25,25298.25,25298.75,420
2026-02-08T16:33:00-08:00,25300,25317.25,25298.75,25316.5,532
2026-02-08T16:34:00-08:00,25316.75,25329.75,25316,25326,950
2026-02-08T16:35:00-08:00,25326.25,25329.75,25322,25325.25,382
2026-02-08T16:36:00-08:00,25325.25,25327,25318.5,25319.25,376
2026-02-08T16:37:00-08:00,25318.5,25319.75,25308,25310.5,563
2026-02-08T16:38:00-08:00,25309.25,25314.25,25308,25308.5,354
2026-02-08T16:39:00-08:00,25307.75,25311,25302.5,25302.5,474
2026-02-08T16:40:00-08:00,25302.25,25306.5,25296.75,25298.75,488
2026-02-08T16:41:00-08:00,25297.75,25308.25,25294,25305,430
2026-02-08T16:42:00-08:00,25305.5,25309.25,25297,25299.5,490
2026-02-08T16:43:00-08:00,25300.25,25303.75,25294.25,25294.5,277
2026-02-08T16:44:00-08:00,25294.75,25297,25292.25,25294.75,376
2026-02-08T16:45:00-08:00,25294.5,25299.5,25290,25294.25,336
